media,media_brand,terpene,temperature,viscosity,total_potency,terpene_pct,d9_thc,thca,cbd,cbda,d8_thc,cbg,timestamp,original_filename
D8,MPX,Watermelon,69.4,118.9666667,,0,,,,,,,,D8+Watermelon-9.23-723kcp.xlsx
D8,MPX,Watermelon,24.66666667,247666.6667,,0,,,,,,,,D8+WatermelonSplash-248kcpviscosity-2.27.23.xlsx
D8,MPX,Watermelon,29.8,65563.33333,,0,,,,,,,,D8+WatermelonSplash-248kcpviscosity-2.27.23.xlsx
D8,MPX,Watermelon,39.6,6641,,0,,,,,,,,D8+WatermelonSplash-248kcpviscosity-2.27.23.xlsx
D8,MPX,Watermelon,48.53333333,2828.333333,,0,,,,,,,,D8+WatermelonSplash-248kcpviscosity-2.27.23.xlsx
D8,MPX,Watermelon,59.5,333.9333333,,0,,,,,,,,D8+WatermelonSplash-248kcpviscosity-2.27.23.xlsx
D8,MPX,Watermelon,69.36666667,85.8,,0,,,,,,,,D8+WatermelonSplash-248kcpviscosity-2.27.23.xlsx
D8,MPX,Unknown,24.96666667,190300,,0,,,,,,,,D8+WTRMLNSKTTLS+MWterps-200kcp.xlsx
D8,MPX,Unknown,30.26666667,64663.33333,,0,,,,,,,,D8+WTRMLNSKTTLS+MWterps-200kcp.xlsx
D8,MPX,Unknown,39.9,10386.66667,,0,,,,,,,,D8+WTRMLNSKTTLS+MWterps-200kcp.xlsx
D8,MPX,Unknown,49.7,2418.333333,,0,,,,,,,,D8+WTRMLNSKTTLS+MWterps-200kcp.xlsx
D8,MPX,Unknown,59.9,666.8,,0,,,,,,,,D8+WTRMLNSKTTLS+MWterps-200kcp.xlsx
D8,MPX,Unknown,64.83333333,414.5333333,,0,,,,,,,,D8+WTRMLNSKTTLS+MWterps-200kcp.xlsx
D8,MPX,Watermelon,25.46666667,247666.6667,,0,,,,,,,,D8- 3.28.2023 OG Watermelon.xlsx
D8,MPX,Watermelon,32,57030,,0,,,,,,,,D8- 3.28.2023 OG Watermelon.xlsx
D8,MPX,Watermelon,40.6,9286.333333,,0,,,,,,,,D8- 3.28.2023 OG Watermelon.xlsx
D8,MPX,Watermelon,49.6,1879.333333,,0,,,,,,,,D8- 3.28.2023 OG Watermelon.xlsx
D8,MPX,Watermelon,60.8,378.4666667,,0,,,,,,,,D8- 3.28.2023 OG Watermelon.xlsx
D8,MPX,Watermelon,73.9,88.94333333,,0,,,,,,,,D8- 3.28.2023 OG Watermelon.xlsx
D8,MPX,Guava,24.86666667,43566.66667,,0,,,,,,,,D8- Guava- Cream.xlsx
D8,MPX,Guava,29.63333333,30083.33333,,0,,,,,,,,D8- Guava- Cream.xlsx
D8,MPX,Guava,39.56666667,7917.666667,,0,,,,,,,,D8- Guava- Cream.xlsx
D8,MPX,Guava,49.46666667,3111,,0,,,,,,,,D8- Guava- Cream.xlsx
D8,MPX,Guava,59.1,293.7,,0,,,,,,,,D8- Guava- Cream.xlsx
D8,MPX,Guava,69.23333333,174.4333333,,0,,,,,,,,D8- Guava- Cream.xlsx
D9,MPX,Unknown,25.4,92816.66667,,0,,,,,,,,D9 JH+ TigersBlood-100kcp.xlsx
D9,MPX,Unknown,30.33333333,35966.66667,,0,,,,,,,,D9 JH+ TigersBlood-100kcp.xlsx
D9,MPX,Unknown,40.16666667,5873.666667,,0,,,,,,,,D9 JH+ TigersBlood-100kcp.xlsx
D9,MPX,Unknown,49.46666667,1464,,0,,,,,,,,D9 JH+ TigersBlood-100kcp.xlsx
D9,MPX,Unknown,57.5,509.6666667,,0,,,,,,,,D9 JH+ TigersBlood-100kcp.xlsx
D9,MPX,Unknown,62.6,209.5666667,,0,,,,,,,,D9 JH+ TigersBlood-100kcp.xlsx
D9,MPX,Tigers Blood,25.36666667,630233.3333,,0,,,,,,,,D9+Tigers Blood 630233cP.xlsx
D9,MPX,Tigers Blood,30.4,167333.3333,,0,,,,,,,,D9+Tigers Blood 630233cP.xlsx
D9,MPX,Tigers Blood,40.3,16750,,0,,,,,,,,D9+Tigers Blood 630233cP.xlsx
D9,MPX,Tigers Blood,50.03333333,2344.333333,,0,,,,,,,,D9+Tigers Blood 630233cP.xlsx
D9,MPX,Tigers Blood,59.66666667,358.0666667,,0,,,,,,,,D9+Tigers Blood 630233cP.xlsx
D9,MPX,Tigers Blood,63.66666667,215.2,,0,,,,,,,,D9+Tigers Blood 630233cP.xlsx
D9,MPX,Unknown,25.36666667,504333.3333,,0,,,,,,,,D9+TigersBlood 7-24-24 500kcp.xlsx
D9,MPX,Unknown,30.4,134033.3333,,0,,,,,,,,D9+TigersBlood 7-24-24 500kcp.xlsx
D9,MPX,Unknown,40.23333333,16663.33333,,0,,,,,,,,D9+TigersBlood 7-24-24 500kcp.xlsx
D9,MPX,Unknown,50.1,2789,,0,,,,,,,,D9+TigersBlood 7-24-24 500kcp.xlsx
D9,MPX,Unknown,60.1,562.6666667,,0,,,,,,,,D9+TigersBlood 7-24-24 500kcp.xlsx
D9,MPX,Unknown,65.6,298.1,,0,,,,,,,,D9+TigersBlood 7-24-24 500kcp.xlsx
D9,MPX,Vapen,24.9,36866.66667,,0,,,,,,,,D9- Vapen Distillate- PplNrdz.xlsx
D9,MPX,Vapen,29.6,13400,,0,,,,,,,,D9- Vapen Distillate- PplNrdz.xlsx
D9,MPX,Vapen,39.33333333,2044.666667,,0,,,,,,,,D9- Vapen Distillate- PplNrdz.xlsx
D9,MPX,Vapen,49.43333333,435.1333333,,0,,,,,,,,D9- Vapen Distillate- PplNrdz.xlsx
D9,MPX,Vapen,59.1,132.1666667,,0,,,,,,,,D9- Vapen Distillate- PplNrdz.xlsx
D9,MPX,Vapen,69.03333333,41.62666667,,0,,,,,,,,D9- Vapen Distillate- PplNrdz.xlsx
D9,MPX,Unknown,,,,0,,,,,,,,D9.xlsx
D9,MPX,Unknown,,,,0,,,,,,,,D9.xlsx
D9,MPX,Unknown,,,,0,,,,,,,,D9.xlsx
D9,MPX,Unknown,,,,0,,,,,,,,D9.xlsx
D9,MPX,Unknown,,,,0,,,,,,,,D9.xlsx
D9,MPX,Unknown,,,,0,,,,,,,,D9.xlsx
Rosin,,Driros Drip,25.3,92023.33333,,0,,,,,,,,DRIROS Drip Rosin Viscosity 7.31.23.xlsx
Rosin,,Driros Drip,29.2,49816.66667,,0,,,,,,,,DRIROS Drip Rosin Viscosity 7.31.23.xlsx
Rosin,,Driros Drip,39.66666667,6985,,0,,,,,,,,DRIROS Drip Rosin Viscosity 7.31.23.xlsx
Rosin,,Driros Drip,49.43333333,1291.333333,,0,,,,,,,,DRIROS Drip Rosin Viscosity 7.31.23.xlsx
Rosin,,Driros Drip,58.66666667,94.76,,0,,,,,,,,DRIROS Drip Rosin Viscosity 7.31.23.xlsx
Rosin,,Driros Drip,68.93333333,37.52666667,,0,,,,,,,,DRIROS Drip Rosin Viscosity 7.31.23.xlsx
D8,MPX,Applejacks,25,18963.33333,,0.07,,,,,,,,GER-D8-Apple Jack-93%.xlsx
D8,MPX,Applejacks,30.1,8541,,0.07,,,,,,,,GER-D8-Apple Jack-93%.xlsx
D8,MPX,Applejacks,40,2059.333333,,0.07,,,,,,,,GER-D8-Apple Jack-93%.xlsx
D8,MPX,Applejacks,49.8,617.0333333,,0.07,,,,,,,,GER-D8-Apple Jack-93%.xlsx
D8,MPX,Applejacks,59.66666667,205.8,,0.07,,,,,,,,GER-D8-Apple Jack-93%.xlsx
D8,MPX,Applejacks,67.43333333,108.4766667,,0.07,,,,,,,,GER-D8-Apple Jack-93%.xlsx
D8,MPX,Applejacks,25.46666667,9478.666667,,0.2,,,,,,,,GER-D8-Applejacks-80%.xlsx
D8,MPX,Applejacks,30.4,4688.333333,,0.2,,,,,,,,GER-D8-Applejacks-80%.xlsx
D8,MPX,Applejacks,40.13333333,1332.666667,,0.2,,,,,,,,GER-D8-Applejacks-80%.xlsx
D8,MPX,Applejacks,50.2,390.6666667,,0.2,,,,,,,,GER-D8-Applejacks-80%.xlsx
D8,MPX,Applejacks,61.53333333,150.1333333,,0.2,,,,,,,,GER-D8-Applejacks-80%.xlsx
D8,MPX,Applejacks,68.3,75.22333333,,0.2,,,,,,,,GER-D8-Applejacks-80%.xlsx
D8,MPX,Pinkberry,25.26666667,27540,,0.07,,,,,,,,GER-D8-Pink Berry-93%.xlsx
D8,MPX,Pinkberry,30.1,11810,,0.07,,,,,,,,GER-D8-Pink Berry-93%.xlsx
D8,MPX,Pinkberry,40.16666667,2635,,0.07,,,,,,,,GER-D8-Pink Berry-93%.xlsx
D8,MPX,Pinkberry,50.16666667,679.7,,0.07,,,,,,,,GER-D8-Pink Berry-93%.xlsx
D8,MPX,Pinkberry,60.26666667,209.9666667,,0.07,,,,,,,,GER-D8-Pink Berry-93%.xlsx
D8,MPX,Pinkberry,,,,0.07,,,,,,,,GER-D8-Pink Berry-93%.xlsx
D8,MPX,Pinkberry,25.5,16350,,0.2,,,,,,,,GER-D8-Pinkberry-80%.xlsx
D8,MPX,Pinkberry,29.83333333,8327.666667,,0.2,,,,,,,,GER-D8-Pinkberry-80%.xlsx
D8,MPX,Pinkberry,40.13333333,2042,,0.2,,,,,,,,GER-D8-Pinkberry-80%.xlsx
D8,MPX,Pinkberry,49.9,661.5666667,,0.2,,,,,,,,GER-D8-Pinkberry-80%.xlsx
D8,MPX,Pinkberry,60.03333333,234.7666667,,0.2,,,,,,,,GER-D8-Pinkberry-80%.xlsx
D8,MPX,Pinkberry,66.13333333,117.5333333,,0.2,,,,,,,,GER-D8-Pinkberry-80%.xlsx
D8,MPX,Skittlez,25.3,7090,,0.2,,,,,,,,GER-D8-skittlez-80%.xlsx
D8,MPX,Skittlez,30.1,3643.333333,,0.2,,,,,,,,GER-D8-skittlez-80%.xlsx
D8,MPX,Skittlez,40,1009,,0.2,,,,,,,,GER-D8-skittlez-80%.xlsx
D8,MPX,Skittlez,50,304.6333333,,0.2,,,,,,,,GER-D8-skittlez-80%.xlsx
D8,MPX,Skittlez,59.96666667,127.6666667,,0.2,,,,,,,,GER-D8-skittlez-80%.xlsx
D8,MPX,Skittlez,67.6,60.69,,0.2,,,,,,,,GER-D8-skittlez-80%.xlsx
D8,MPX,Skittlez,24.53333333,16463.33333,,0.07,,,,,,,,GER-D8-skittlez-93%.xlsx
D8,MPX,Skittlez,29.16666667,8096.666667,,0.07,,,,,,,,GER-D8-skittlez-93%.xlsx
D8,MPX,Skittlez,39.6,2007.333333,,0.07,,,,,,,,GER-D8-skittlez-93%.xlsx
D8,MPX,Skittlez,49.63333333,610.0333333,,0.07,,,,,,,,GER-D8-skittlez-93%.xlsx
D8,MPX,Skittlez,59.7,222,,0.07,,,,,,,,GER-D8-skittlez-93%.xlsx
D8,MPX,Skittlez,67.53333333,122.2666667,,0.07,,,,,,,,GER-D8-skittlez-93%.xlsx
D8,MPX,Lemon,25.4,25320,,0.07,,,,,,,,GER-D8-SUPER LEMON-93%.xlsx
D8,MPX,Lemon,29.9,11606.66667,,0.07,,,,,,,,GER-D8-SUPER LEMON-93%.xlsx
D8,MPX,Lemon,40,2639,,0.07,,,,,,,,GER-D8-SUPER LEMON-93%.xlsx
D8,MPX,Lemon,51.06666667,689.5666667,,0.07,,,,,,,,GER-D8-SUPER LEMON-93%.xlsx
D8,MPX,Lemon,60.1,257.9333333,,0.07,,,,,,,,GER-D8-SUPER LEMON-93%.xlsx
D8,MPX,Lemon,67.83333333,139.1666667,,0.07,,,,,,,,GER-D8-SUPER LEMON-93%.xlsx
D8,MPX,Lemon,25.46666667,7263.666667,,0.2,,,,,,,,GER-D8-SuperLemon-80%.xlsx
D8,MPX,Lemon,29.8,3760.333333,,0.2,,,,,,,,GER-D8-SuperLemon-80%.xlsx
D8,MPX,Lemon,40.43333333,722.7333333,,0.2,,,,,,,,GER-D8-SuperLemon-80%.xlsx
D8,MPX,Lemon,50.23333333,303.6333333,,0.2,,,,,,,,GER-D8-SuperLemon-80%.xlsx
D8,MPX,Lemon,60.2,125.2333333,,0.2,,,,,,,,GER-D8-SuperLemon-80%.xlsx
D8,MPX,Lemon,68,64.99333333,,0.2,,,,,,,,GER-D8-SuperLemon-80%.xlsx
D8,MPX,Watermelon,25.5,10640,,0.2,,,,,,,,GER-D8-Watermelon-80%.xlsx
D8,MPX,Watermelon,33.56666667,4973.333333,,0.2,,,,,,,,GER-D8-Watermelon-80%.xlsx
D8,MPX,Watermelon,40.3,1273,,0.2,,,,,,,,GER-D8-Watermelon-80%.xlsx
D8,MPX,Watermelon,50.26666667,368.8666667,,0.2,,,,,,,,GER-D8-Watermelon-80%.xlsx
D8,MPX,Watermelon,60.13333333,151.9333333,,0.2,,,,,,,,GER-D8-Watermelon-80%.xlsx
D8,MPX,Watermelon,67.9,84.06333333,,0.2,,,,,,,,GER-D8-Watermelon-80%.xlsx
D8,MPX,Watermelon,25.4,36293.33333,,0.07,,,,,,,,GER-D8-WATERMELON-93%.xlsx
D8,MPX,Watermelon,21.33333333,14753.33333,,0.07,,,,,,,,GER-D8-WATERMELON-93%.xlsx
D8,MPX,Watermelon,40.26666667,2949.333333,,0.07,,,,,,,,GER-D8-WATERMELON-93%.xlsx
D8,MPX,Watermelon,50.1,774.6666667,,0.07,,,,,,,,GER-D8-WATERMELON-93%.xlsx
D8,MPX,Watermelon,60.06666667,247.6666667,,0.07,,,,,,,,GER-D8-WATERMELON-93%.xlsx
D8,MPX,Watermelon,66.03333333,145.2666667,,0.07,,,,,,,,GER-D8-WATERMELON-93%.xlsx
Unknown,MPX,Unknown,26.5,403733.3333,,0,,,,,,,,KYNN- THCP KING LOUIS 6-28-23.xlsx
Unknown,MPX,Unknown,30,194633.3333,,0,,,,,,,,KYNN- THCP KING LOUIS 6-28-23.xlsx
Unknown,MPX,Unknown,39.06666667,27306.66667,,0,,,,,,,,KYNN- THCP KING LOUIS 6-28-23.xlsx
Unknown,MPX,Unknown,49.16666667,4381.666667,,0,,,,,,,,KYNN- THCP KING LOUIS 6-28-23.xlsx
Unknown,MPX,Unknown,59.46666667,362.3333333,,0,,,,,,,,KYNN- THCP KING LOUIS 6-28-23.xlsx
Unknown,MPX,Unknown,69.96666667,86.83333333,,0,,,,,,,,KYNN- THCP KING LOUIS 6-28-23.xlsx
D8,MPX,Blue Dream,25.3,228366.6667,,0,,,,,,,,KYNN-BLUE DREAM D8 6-27-23.xlsx
D8,MPX,Blue Dream,29.3,106566.6667,,0,,,,,,,,KYNN-BLUE DREAM D8 6-27-23.xlsx
D8,MPX,Blue Dream,40.76666667,13470,,0,,,,,,,,KYNN-BLUE DREAM D8 6-27-23.xlsx
D8,MPX,Blue Dream,49.96666667,3122.333333,,0,,,,,,,,KYNN-BLUE DREAM D8 6-27-23.xlsx
D8,MPX,Blue Dream,58.96666667,312.2333333,,0,,,,,,,,KYNN-BLUE DREAM D8 6-27-23.xlsx
D8,MPX,Blue Dream,66.83333333,161.6666667,,0,,,,,,,,KYNN-BLUE DREAM D8 6-27-23.xlsx
D8,MPX,Blueberry,25.03333333,164566.6667,,0,,,,,,,,KYNN-BLUEBERRY D8 6-26-23.xlsx
D8,MPX,Blueberry,29.63333333,77263.33333,,0,,,,,,,,KYNN-BLUEBERRY D8 6-26-23.xlsx
D8,MPX,Blueberry,39.76666667,13256.66667,,0,,,,,,,,KYNN-BLUEBERRY D8 6-26-23.xlsx
D8,MPX,Blueberry,49.56666667,2810,,0,,,,,,,,KYNN-BLUEBERRY D8 6-26-23.xlsx
D8,MPX,Blueberry,58.6,115.3666667,,0,,,,,,,,KYNN-BLUEBERRY D8 6-26-23.xlsx
D8,MPX,Blueberry,67.16666667,38.02,,0,,,,,,,,KYNN-BLUEBERRY D8 6-26-23.xlsx
D8,MPX,Lemon,26.3,47216.66667,,0,,,,,,,,KYNN-LEMON SKUNK D8 6-27-23.xlsx
D8,MPX,Lemon,29.9,22936.66667,,0,,,,,,,,KYNN-LEMON SKUNK D8 6-27-23.xlsx
D8,MPX,Lemon,40.46666667,3701.666667,,0,,,,,,,,KYNN-LEMON SKUNK D8 6-27-23.xlsx
D8,MPX,Lemon,49.56666667,960.9666667,,0,,,,,,,,KYNN-LEMON SKUNK D8 6-27-23.xlsx
D8,MPX,Lemon,58.6,295.4333333,,0,,,,,,,,KYNN-LEMON SKUNK D8 6-27-23.xlsx
D8,MPX,Lemon,68.5,87.89666667,,0,,,,,,,,KYNN-LEMON SKUNK D8 6-27-23.xlsx
D8,MPX,Kynn-Peanut,25.1,335350,,0,,,,,,,,KYNN-PEANUT D8 6-27-23.xlsx
D8,MPX,Kynn-Peanut,29.46666667,125766.6667,,0,,,,,,,,KYNN-PEANUT D8 6-27-23.xlsx
D8,MPX,Kynn-Peanut,39.2,17780,,0,,,,,,,,KYNN-PEANUT D8 6-27-23.xlsx
D8,MPX,Kynn-Peanut,49.5,3021.333333,,0,,,,,,,,KYNN-PEANUT D8 6-27-23.xlsx
D8,MPX,Kynn-Peanut,59.16666667,178.7666667,,0,,,,,,,,KYNN-PEANUT D8 6-27-23.xlsx
D8,MPX,Kynn-Peanut,66.46666667,76.91,,0,,,,,,,,KYNN-PEANUT D8 6-27-23.xlsx
Unknown,MPX,Unknown,24.76666667,1207333.333,,0,,,,,,,,Kynn-Strawberry Cough.xlsx
Unknown,MPX,Unknown,30.1,316466.6667,,0,,,,,,,,Kynn-Strawberry Cough.xlsx
Unknown,MPX,Unknown,39.3,39850,,0,,,,,,,,Kynn-Strawberry Cough.xlsx
Unknown,MPX,Unknown,48.76666667,7038,,0,,,,,,,,Kynn-Strawberry Cough.xlsx
Unknown,MPX,Unknown,58.83333333,701.7,,0,,,,,,,,Kynn-Strawberry Cough.xlsx
Unknown,MPX,Unknown,69.1,176.1333333,,0,,,,,,,,Kynn-Strawberry Cough.xlsx
D8,MPX,Kynn-Thcp Blend,26.6,4346133.333,,0,,,,,,,,KYNN-THCP Blend D8 6-26-23.xlsx
D8,MPX,Kynn-Thcp Blend,30.03333333,1799400,,0,,,,,,,,KYNN-THCP Blend D8 6-26-23.xlsx
D8,MPX,Kynn-Thcp Blend,39.8,133033.3333,,0,,,,,,,,KYNN-THCP Blend D8 6-26-23.xlsx
D8,MPX,Kynn-Thcp Blend,49.8,21273.33333,,0,,,,,,,,KYNN-THCP Blend D8 6-26-23.xlsx
D8,MPX,Kynn-Thcp Blend,59.63333333,4011.333333,,0,,,,,,,,KYNN-THCP Blend D8 6-26-23.xlsx
D8,MPX,Kynn-Thcp Blend,65.16666667,1450,,0,,,,,,,,KYNN-THCP Blend D8 6-26-23.xlsx
D8,MPX,Watermelon,25.56666667,139000,,0,,,,,,,,KYNN-watermelon D8 6-26-23.xlsx
D8,MPX,Watermelon,29.46666667,64063.33333,,0,,,,,,,,KYNN-watermelon D8 6-26-23.xlsx
D8,MPX,Watermelon,39.6,11074.33333,,0,,,,,,,,KYNN-watermelon D8 6-26-23.xlsx
D8,MPX,Watermelon,49.36666667,1993,,0,,,,,,,,KYNN-watermelon D8 6-26-23.xlsx
D8,MPX,Watermelon,60.1,377.7666667,,0,,,,,,,,KYNN-watermelon D8 6-26-23.xlsx
D8,MPX,Watermelon,68.8,151.2,,0,,,,,,,,KYNN-watermelon D8 6-26-23.xlsx
Unknown,MPX,Unknown,45.6,399000,,0.01,,,,,,,,LD 99%THC.xlsx
Unknown,MPX,Unknown,46.8,228000,,0.01,,,,,,,,LD 99%THC.xlsx
Unknown,MPX,Unknown,48.8,183000,,0.01,,,,,,,,LD 99%THC.xlsx
Unknown,MPX,Unknown,50.7,147000,,0.01,,,,,,,,LD 99%THC.xlsx
Unknown,MPX,Unknown,57.2,12000,,0.01,,,,,,,,LD 99%THC.xlsx
Unknown,MPX,Unknown,38.5,272000,,0.1,,,,,,,,LD with 10% Tropicl Breeze Terp.xlsx
Unknown,MPX,Unknown,40.1,198000,,0.1,,,,,,,,LD with 10% Tropicl Breeze Terp.xlsx
Unknown,MPX,Unknown,43.8,75000,,0.1,,,,,,,,LD with 10% Tropicl Breeze Terp.xlsx
Unknown,MPX,Unknown,47.4,31000,,0.1,,,,,,,,LD with 10% Tropicl Breeze Terp.xlsx
Unknown,MPX,Unknown,52,12000,,0.1,,,,,,,,LD with 10% Tropicl Breeze Terp.xlsx
Unknown,MPX,Unknown,34.9,293000,,0.05,,,,,,,,LD with 5% Orange Cream Terps.xlsx
Unknown,MPX,Unknown,37,158000,,0.05,,,,,,,,LD with 5% Orange Cream Terps.xlsx
Unknown,MPX,Unknown,41,56000,,0.05,,,,,,,,LD with 5% Orange Cream Terps.xlsx
Unknown,MPX,Unknown,44,30000,,0.05,,,,,,,,LD with 5% Orange Cream Terps.xlsx
Unknown,MPX,Unknown,49,15000,,0.05,,,,,,,,LD with 5% Orange Cream Terps.xlsx
Liquid Diamonds,,Unknown,25.56666667,2688000,,0,,,,,,,,Liquid diamonds- Maui Wowie- 4.18.23.xlsx
Liquid Diamonds,,Unknown,29.46666667,894300,,0,,,,,,,,Liquid diamonds- Maui Wowie- 4.18.23.xlsx
Liquid Diamonds,,Unknown,39.06666667,79430,,0,,,,,,,,Liquid diamonds- Maui Wowie- 4.18.23.xlsx
Liquid Diamonds,,Unknown,49.36666667,11030,,0,,,,,,,,Liquid diamonds- Maui Wowie- 4.18.23.xlsx
Liquid Diamonds,,Unknown,59.2,1704,,0,,,,,,,,Liquid diamonds- Maui Wowie- 4.18.23.xlsx
Liquid Diamonds,,Unknown,67.16666667,86.33,,0,,,,,,,,Liquid diamonds- Maui Wowie- 4.18.23.xlsx
Unknown,,Unknown,25.4,26723.33333,,0,,,,,,,,MFUSED+ENERGY 7-18-24.xlsx
Unknown,,Unknown,30.46666667,11220,,0,,,,,,,,MFUSED+ENERGY 7-18-24.xlsx
Unknown,,Unknown,40.36666667,2439.666667,,0,,,,,,,,MFUSED+ENERGY 7-18-24.xlsx
Unknown,,Unknown,50.23333333,589.1666667,,0,,,,,,,,MFUSED+ENERGY 7-18-24.xlsx
Unknown,,Unknown,59.93333333,176.9,,0,,,,,,,,MFUSED+ENERGY 7-18-24.xlsx
Unknown,,Unknown,64.6,117.9333333,,0,,,,,,,,MFUSED+ENERGY 7-18-24.xlsx
Unknown,,Unknown,25.4,310466.6667,,0,,,,,,,,MFUSED+SLEEPEN 7-18-24.xlsx
Unknown,,Unknown,30.4,86763.33333,,0,,,,,,,,MFUSED+SLEEPEN 7-18-24.xlsx
Unknown,,Unknown,,6483.766667,,0,,,,,,,,MFUSED+SLEEPEN 7-18-24.xlsx
Unknown,,Unknown,50.16666667,1721.333333,,0,,,,,,,,MFUSED+SLEEPEN 7-18-24.xlsx
Unknown,,Unknown,60.1,416.8,,0,,,,,,,,MFUSED+SLEEPEN 7-18-24.xlsx
Unknown,,Unknown,,,,0,,,,,,,,MFUSED+SLEEPEN 7-18-24.xlsx
D9,MPX,Mpx,25.2,10100000,,0,,,,,,,,MPX D9 Viscosity 12-19-2023.xlsx
D9,MPX,Mpx,30.13333333,1942333.333,,0,,,,,,,,MPX D9 Viscosity 12-19-2023.xlsx
D9,MPX,Mpx,39.83333333,140366.6667,,0,,,,,,,,MPX D9 Viscosity 12-19-2023.xlsx
D9,MPX,Mpx,49.8,12190,,0,,,,,,,,MPX D9 Viscosity 12-19-2023.xlsx
D9,MPX,Mpx,59.7,1913.666667,,0,,,,,,,,MPX D9 Viscosity 12-19-2023.xlsx
D9,MPX,Mpx,25.26666667,746133.3333,,0.025,,,,,,,,MPX D9 with Tiger's Blood 2.5% Terp.xlsx
D9,MPX,Mpx,30,,,0.025,,,,,,,,MPX D9 with Tiger's Blood 2.5% Terp.xlsx
D9,MPX,Mpx,,,,0.025,,,,,,,,MPX D9 with Tiger's Blood 2.5% Terp.xlsx
D9,MPX,Mpx,,,,0.025,,,,,,,,MPX D9 with Tiger's Blood 2.5% Terp.xlsx
D9,MPX,Mpx,,,,0.025,,,,,,,,MPX D9 with Tiger's Blood 2.5% Terp.xlsx
D9,MPX,Mpx,,,,0.025,,,,,,,,MPX D9 with Tiger's Blood 2.5% Terp.xlsx
Resin,MPX,Mpx Live,25.3,62693.33333,,0,,,,,,,,MPX LIVE RESIN 1-2024.xlsx
Resin,MPX,Mpx Live,30.26666667,22216.66667,,0,,,,,,,,MPX LIVE RESIN 1-2024.xlsx
Resin,MPX,Mpx Live,40.13333333,3780,,0,,,,,,,,MPX LIVE RESIN 1-2024.xlsx
Resin,MPX,Mpx Live,50.1,854.5666667,,0,,,,,,,,MPX LIVE RESIN 1-2024.xlsx
Resin,MPX,Mpx Live,60,235.2666667,,0,,,,,,,,MPX LIVE RESIN 1-2024.xlsx
Resin,MPX,Mpx Live,66.76666667,122.4333333,,0,,,,,,,,MPX LIVE RESIN 1-2024.xlsx
Rosin,MPX,Mpx Live,25.4,71546.66667,,0,,,,,,,,MPX Live Rosin Viscosity.xlsx
Rosin,MPX,Mpx Live,30.36666667,30603.33333,,0,,,,,,,,MPX Live Rosin Viscosity.xlsx
Rosin,MPX,Mpx Live,40.2,6561.666667,,0,,,,,,,,MPX Live Rosin Viscosity.xlsx
Rosin,MPX,Mpx Live,50.03333333,1504,,0,,,,,,,,MPX Live Rosin Viscosity.xlsx
Rosin,MPX,Mpx Live,59.86666667,488.9666667,,0,,,,,,,,MPX Live Rosin Viscosity.xlsx
Rosin,MPX,Mpx Live,,,,0,,,,,,,,MPX Live Rosin Viscosity.xlsx
D9,MPX,Mpx,25.26666667,1326000,,0,,,,,,,,MPXDistillate-MW 1Mcp.xlsx
D9,MPX,Mpx,30.2,589166.6667,,0,,,,,,,,MPXDistillate-MW 1Mcp.xlsx
D9,MPX,Mpx,40.2,38103.33333,,0,,,,,,,,MPXDistillate-MW 1Mcp.xlsx
D9,MPX,Mpx,50,5620,,0,,,,,,,,MPXDistillate-MW 1Mcp.xlsx
D9,MPX,Mpx,60.06666667,973.5333333,,0,,,,,,,,MPXDistillate-MW 1Mcp.xlsx
D9,MPX,Mpx,65.36666667,219.3,,0,,,,,,,,MPXDistillate-MW 1Mcp.xlsx
D9,MPX,Watermelon,25.3,750433.3333,,0,,,,,,,,MPXDistillate-WatermelonSkittlez-700kcp.xlsx
D9,MPX,Watermelon,30.2,215366.6667,,0,,,,,,,,MPXDistillate-WatermelonSkittlez-700kcp.xlsx
D9,MPX,Watermelon,40.1,19840,,0,,,,,,,,MPXDistillate-WatermelonSkittlez-700kcp.xlsx
D9,MPX,Watermelon,50.06666667,3535,,0,,,,,,,,MPXDistillate-WatermelonSkittlez-700kcp.xlsx
D9,MPX,Watermelon,60.43333333,88.75333333,,0,,,,,,,,MPXDistillate-WatermelonSkittlez-700kcp.xlsx
D9,MPX,Watermelon,65.6,44.99666667,,0,,,,,,,,MPXDistillate-WatermelonSkittlez-700kcp.xlsx
Unknown,,Pink Berry,24.66666667,14806.66667,,0.2,,,,,,,,Only Grams 80% Pink Berry Viscosity.xlsx
Unknown,,Pink Berry,29.73333333,6953.333333,,0.2,,,,,,,,Only Grams 80% Pink Berry Viscosity.xlsx
Unknown,,Pink Berry,39.53333333,1127,,0.2,,,,,,,,Only Grams 80% Pink Berry Viscosity.xlsx
Unknown,,Pink Berry,49.56666667,151.3,,0.2,,,,,,,,Only Grams 80% Pink Berry Viscosity.xlsx
Unknown,,Pink Berry,60,42.43666667,,0.2,,,,,,,,Only Grams 80% Pink Berry Viscosity.xlsx
Unknown,,Pink Berry,,,,0.2,,,,,,,,Only Grams 80% Pink Berry Viscosity.xlsx
Unknown,,Unknown,23.73333333,5249.333333,,0,,,,,,,,Rambutan 245a-viscosity.xlsx
Unknown,,Unknown,48.96666667,144.2333333,,0,,,,,,,,Rambutan 245a-viscosity.xlsx
Resin,,Raw Garden-Bluberry Cookies Live,25.86666667,58426.66667,,0,,,,,,,,Raw Garden-Bluberry Cookies Live Resin.xlsx
